recipe,rel,nutrient
黄芽白煲鸭骨汤,contains,脂肪
黄芽白煲鸭骨汤,contains,泛酸
黄芽白煲鸭骨汤,contains,碳水化合物
黄芽白煲鸭骨汤,contains,叶酸
黄芽白煲鸭骨汤,contains,膳食纤维
黄芽白煲鸭骨汤,contains,维生素A
黄芽白煲鸭骨汤,contains,维生素K
黄芽白煲鸭骨汤,contains,胡萝卜素
黄芽白煲鸭骨汤,contains,硫胺素
黄芽白煲鸭骨汤,contains,核黄素
黄芽白煲鸭骨汤,contains,尼克酸
黄芽白煲鸭骨汤,contains,维生素C
黄芽白煲鸭骨汤,contains,维生素E
黄芽白煲鸭骨汤,contains,钙
黄芽白煲鸭骨汤,contains,磷
黄芽白煲鸭骨汤,contains,钾
黄芽白煲鸭骨汤,contains,钠
黄芽白煲鸭骨汤,contains,镁
黄芽白煲鸭骨汤,contains,铁
黄芽白煲鸭骨汤,contains,锌
黄芽白煲鸭骨汤,contains,硒
黄芽白煲鸭骨汤,contains,铜
黄芽白煲鸭骨汤,contains,锰
鸡丝腐衣汤,contains,维生素B
鸡丝腐衣汤,contains,蛋白质
鸡丝腐衣汤,contains,脂肪
鸡丝腐衣汤,contains,泛酸
鸡丝腐衣汤,contains,碳水化合物
鸡丝腐衣汤,contains,叶酸
鸡丝腐衣汤,contains,膳食纤维
鸡丝腐衣汤,contains,胆固醇
鸡丝腐衣汤,contains,维生素A
鸡丝腐衣汤,contains,维生素K
鸡丝腐衣汤,contains,胡萝卜素
鸡丝腐衣汤,contains,硫胺素
鸡丝腐衣汤,contains,核黄素
鸡丝腐衣汤,contains,尼克酸
鸡丝腐衣汤,contains,维生素C
鸡丝腐衣汤,contains,维生素E
鸡丝腐衣汤,contains,钙
鸡丝腐衣汤,contains,磷
鸡丝腐衣汤,contains,钾
鸡丝腐衣汤,contains,钠
鸡丝腐衣汤,contains,镁
鸡丝腐衣汤,contains,铁
鸡丝腐衣汤,contains,锌
鸡丝腐衣汤,contains,硒
鸡丝腐衣汤,contains,铜
鸡丝腐衣汤,contains,锰
皮儿荤素,contains,蛋白质
皮儿荤素,contains,维生素B
皮儿荤素,contains,脂肪
皮儿荤素,contains,碳水化合物
皮儿荤素,contains,叶酸
皮儿荤素,contains,膳食纤维
皮儿荤素,contains,胆固醇
皮儿荤素,contains,维生素A
皮儿荤素,contains,胡萝卜素
皮儿荤素,contains,硫胺素
皮儿荤素,contains,核黄素
皮儿荤素,contains,尼克酸
皮儿荤素,contains,维生素C
皮儿荤素,contains,维生素E
皮儿荤素,contains,钙
皮儿荤素,contains,磷
皮儿荤素,contains,钾
皮儿荤素,contains,钠
皮儿荤素,contains,碘
皮儿荤素,contains,镁
皮儿荤素,contains,铁
皮儿荤素,contains,锌
皮儿荤素,contains,硒
皮儿荤素,contains,铜
皮儿荤素,contains,锰
海瓜子莴笋饺,contains,维生素B
海瓜子莴笋饺,contains,蛋白质
海瓜子莴笋饺,contains,脂肪
海瓜子莴笋饺,contains,泛酸
海瓜子莴笋饺,contains,碳水化合物
海瓜子莴笋饺,contains,叶酸
海瓜子莴笋饺,contains,膳食纤维
海瓜子莴笋饺,contains,胆固醇
海瓜子莴笋饺,contains,维生素A
海瓜子莴笋饺,contains,维生素K
海瓜子莴笋饺,contains,胡萝卜素
海瓜子莴笋饺,contains,硫胺素
海瓜子莴笋饺,contains,核黄素
海瓜子莴笋饺,contains,尼克酸
海瓜子莴笋饺,contains,维生素C
海瓜子莴笋饺,contains,维生素E
海瓜子莴笋饺,contains,钙
海瓜子莴笋饺,contains,磷
海瓜子莴笋饺,contains,钾
海瓜子莴笋饺,contains,钠
海瓜子莴笋饺,contains,碘
海瓜子莴笋饺,contains,镁
海瓜子莴笋饺,contains,铁
海瓜子莴笋饺,contains,锌
海瓜子莴笋饺,contains,硒
海瓜子莴笋饺,contains,铜
海瓜子莴笋饺,contains,锰
葱油莴笋饺,contains,维生素B
葱油莴笋饺,contains,蛋白质
葱油莴笋饺,contains,脂肪
葱油莴笋饺,contains,泛酸
葱油莴笋饺,contains,碳水化合物
葱油莴笋饺,contains,叶酸
葱油莴笋饺,contains,膳食纤维
葱油莴笋饺,contains,维生素A
葱油莴笋饺,contains,维生素K
葱油莴笋饺,contains,胡萝卜素
葱油莴笋饺,contains,硫胺素
葱油莴笋饺,contains,核黄素
葱油莴笋饺,contains,尼克酸
葱油莴笋饺,contains,维生素C
葱油莴笋饺,contains,维生素E
葱油莴笋饺,contains,钙
葱油莴笋饺,contains,磷
葱油莴笋饺,contains,钾
葱油莴笋饺,contains,钠
葱油莴笋饺,contains,碘
葱油莴笋饺,contains,镁
葱油莴笋饺,contains,铁
葱油莴笋饺,contains,锌
葱油莴笋饺,contains,硒
葱油莴笋饺,contains,铜
葱油莴笋饺,contains,锰
猪肉松,contains,蛋白质
猪肉松,contains,脂肪
猪肉松,contains,碳水化合物
猪肉松,contains,胆固醇
猪肉松,contains,维生素A
猪肉松,contains,硫胺素
猪肉松,contains,核黄素
猪肉松,contains,尼克酸
猪肉松,contains,维生素E
猪肉松,contains,钙
猪肉松,contains,磷
猪肉松,contains,钾
猪肉松,contains,钠
猪肉松,contains,镁
猪肉松,contains,铁
猪肉松,contains,锌
猪肉松,contains,硒
猪肉松,contains,铜
猪肉松,contains,锰
豆腐乳粥,contains,维生素B
豆腐乳粥,contains,蛋白质
豆腐乳粥,contains,维生素B
豆腐乳粥,contains,脂肪
豆腐乳粥,contains,泛酸
豆腐乳粥,contains,碳水化合物
豆腐乳粥,contains,叶酸
豆腐乳粥,contains,膳食纤维
豆腐乳粥,contains,生物素
豆腐乳粥,contains,维生素A
豆腐乳粥,contains,维生素K
豆腐乳粥,contains,胡萝卜素
豆腐乳粥,contains,硫胺素
豆腐乳粥,contains,核黄素
豆腐乳粥,contains,尼克酸
豆腐乳粥,contains,维生素C
豆腐乳粥,contains,维生素E
豆腐乳粥,contains,钙
豆腐乳粥,contains,磷
豆腐乳粥,contains,钾
豆腐乳粥,contains,钠
豆腐乳粥,contains,碘
豆腐乳粥,contains,镁
豆腐乳粥,contains,铁
豆腐乳粥,contains,锌
豆腐乳粥,contains,硒
豆腐乳粥,contains,铜
豆腐乳粥,contains,锰
鱼片蒸蛋,contains,维生素B
鱼片蒸蛋,contains,蛋白质
鱼片蒸蛋,contains,脂肪
鱼片蒸蛋,contains,碳水化合物
鱼片蒸蛋,contains,叶酸
鱼片蒸蛋,contains,膳食纤维
鱼片蒸蛋,contains,胆固醇
鱼片蒸蛋,contains,维生素A
鱼片蒸蛋,contains,胡萝卜素
鱼片蒸蛋,contains,硫胺素
鱼片蒸蛋,contains,核黄素
鱼片蒸蛋,contains,尼克酸
鱼片蒸蛋,contains,维生素C
鱼片蒸蛋,contains,维生素E
鱼片蒸蛋,contains,钙
鱼片蒸蛋,contains,磷
鱼片蒸蛋,contains,钾
鱼片蒸蛋,contains,钠
鱼片蒸蛋,contains,碘
鱼片蒸蛋,contains,镁
鱼片蒸蛋,contains,铁
鱼片蒸蛋,contains,锌
鱼片蒸蛋,contains,硒
鱼片蒸蛋,contains,铜
鱼片蒸蛋,contains,锰
鱼茸蒸豆腐,contains,维生素B
鱼茸蒸豆腐,contains,蛋白质
鱼茸蒸豆腐,contains,脂肪
鱼茸蒸豆腐,contains,碳水化合物
鱼茸蒸豆腐,contains,叶酸
鱼茸蒸豆腐,contains,膳食纤维
鱼茸蒸豆腐,contains,胆固醇
鱼茸蒸豆腐,contains,维生素A
鱼茸蒸豆腐,contains,胡萝卜素
鱼茸蒸豆腐,contains,硫胺素
鱼茸蒸豆腐,contains,核黄素
鱼茸蒸豆腐,contains,尼克酸
鱼茸蒸豆腐,contains,维生素C
鱼茸蒸豆腐,contains,维生素E
鱼茸蒸豆腐,contains,钙
鱼茸蒸豆腐,contains,磷
鱼茸蒸豆腐,contains,钾
鱼茸蒸豆腐,contains,钠
鱼茸蒸豆腐,contains,碘
鱼茸蒸豆腐,contains,镁
鱼茸蒸豆腐,contains,铁
鱼茸蒸豆腐,contains,锌
鱼茸蒸豆腐,contains,硒
鱼茸蒸豆腐,contains,铜
鱼茸蒸豆腐,contains,锰
豆腐蛎,contains,蛋白质
豆腐蛎,contains,脂肪
豆腐蛎,contains,碳水化合物
豆腐蛎,contains,膳食纤维
豆腐蛎,contains,胆固醇
豆腐蛎,contains,维生素A
豆腐蛎,contains,胡萝卜素
豆腐蛎,contains,硫胺素
豆腐蛎,contains,核黄素
豆腐蛎,contains,尼克酸
豆腐蛎,contains,维生素C
豆腐蛎,contains,维生素E
豆腐蛎,contains,钙
豆腐蛎,contains,磷
豆腐蛎,contains,钾
豆腐蛎,contains,钠
豆腐蛎,contains,镁
豆腐蛎,contains,铁
豆腐蛎,contains,锌
豆腐蛎,contains,硒
豆腐蛎,contains,铜
豆腐蛎,contains,锰
红枣山药粥,contains,维生素B
红枣山药粥,contains,蛋白质
红枣山药粥,contains,维生素B
红枣山药粥,contains,脂肪
红枣山药粥,contains,泛酸
红枣山药粥,contains,碳水化合物
红枣山药粥,contains,叶酸
红枣山药粥,contains,膳食纤维
红枣山药粥,contains,生物素
红枣山药粥,contains,维生素A
红枣山药粥,contains,胡萝卜素
红枣山药粥,contains,硫胺素
红枣山药粥,contains,核黄素
红枣山药粥,contains,尼克酸
红枣山药粥,contains,维生素C
红枣山药粥,contains,维生素E
红枣山药粥,contains,钙
红枣山药粥,contains,磷
红枣山药粥,contains,钾
红枣山药粥,contains,钠
红枣山药粥,contains,碘
红枣山药粥,contains,镁
红枣山药粥,contains,铁
红枣山药粥,contains,锌
红枣山药粥,contains,硒
红枣山药粥,contains,铜
红枣山药粥,contains,锰
甜三样,contains,蛋白质
甜三样,contains,脂肪
甜三样,contains,碳水化合物
甜三样,contains,膳食纤维
甜三样,contains,维生素A
甜三样,contains,胡萝卜素
甜三样,contains,硫胺素
甜三样,contains,核黄素
甜三样,contains,尼克酸
甜三样,contains,维生素C
甜三样,contains,维生素E
甜三样,contains,钙
甜三样,contains,磷
甜三样,contains,钾
甜三样,contains,钠
甜三样,contains,碘
甜三样,contains,镁
甜三样,contains,铁
甜三样,contains,锌
甜三样,contains,硒
甜三样,contains,铜
甜三样,contains,锰
黄豆小米粥,contains,蛋白质
黄豆小米粥,contains,脂肪
黄豆小米粥,contains,碳水化合物
黄豆小米粥,contains,膳食纤维
黄豆小米粥,contains,维生素A
黄豆小米粥,contains,胡萝卜素
黄豆小米粥,contains,硫胺素
黄豆小米粥,contains,核黄素
黄豆小米粥,contains,尼克酸
黄豆小米粥,contains,维生素E
黄豆小米粥,contains,钙
黄豆小米粥,contains,磷
黄豆小米粥,contains,钾
黄豆小米粥,contains,钠
黄豆小米粥,contains,碘
黄豆小米粥,contains,镁
黄豆小米粥,contains,铁
黄豆小米粥,contains,锌
黄豆小米粥,contains,硒
黄豆小米粥,contains,铜
黄豆小米粥,contains,锰
豆芽牛肉粥,contains,蛋白质
豆芽牛肉粥,contains,脂肪
豆芽牛肉粥,contains,碳水化合物
豆芽牛肉粥,contains,叶酸
豆芽牛肉粥,contains,膳食纤维
豆芽牛肉粥,contains,胆固醇
豆芽牛肉粥,contains,维生素A
豆芽牛肉粥,contains,胡萝卜素
豆芽牛肉粥,contains,硫胺素
豆芽牛肉粥,contains,核黄素
豆芽牛肉粥,contains,尼克酸
豆芽牛肉粥,contains,维生素C
豆芽牛肉粥,contains,维生素E
豆芽牛肉粥,contains,钙
豆芽牛肉粥,contains,磷
豆芽牛肉粥,contains,钾
豆芽牛肉粥,contains,钠
豆芽牛肉粥,contains,碘
豆芽牛肉粥,contains,镁
豆芽牛肉粥,contains,铁
豆芽牛肉粥,contains,锌
豆芽牛肉粥,contains,硒
豆芽牛肉粥,contains,铜
豆芽牛肉粥,contains,锰
盐烤秋刀鱼,contains,蛋白质
盐烤秋刀鱼,contains,脂肪
盐烤秋刀鱼,contains,碳水化合物
盐烤秋刀鱼,contains,叶酸
盐烤秋刀鱼,contains,膳食纤维
盐烤秋刀鱼,contains,维生素A
盐烤秋刀鱼,contains,胡萝卜素
盐烤秋刀鱼,contains,硫胺素
盐烤秋刀鱼,contains,核黄素
盐烤秋刀鱼,contains,尼克酸
盐烤秋刀鱼,contains,维生素C
盐烤秋刀鱼,contains,维生素E
盐烤秋刀鱼,contains,钙
盐烤秋刀鱼,contains,磷
盐烤秋刀鱼,contains,钾
盐烤秋刀鱼,contains,钠
盐烤秋刀鱼,contains,镁
盐烤秋刀鱼,contains,铁
盐烤秋刀鱼,contains,锌
盐烤秋刀鱼,contains,硒
盐烤秋刀鱼,contains,铜
盐烤秋刀鱼,contains,锰
醋椒鸭架汤,contains,蛋白质
醋椒鸭架汤,contains,脂肪
醋椒鸭架汤,contains,碳水化合物
醋椒鸭架汤,contains,膳食纤维
醋椒鸭架汤,contains,胆固醇
醋椒鸭架汤,contains,维生素A
醋椒鸭架汤,contains,胡萝卜素
醋椒鸭架汤,contains,硫胺素
醋椒鸭架汤,contains,核黄素
醋椒鸭架汤,contains,尼克酸
醋椒鸭架汤,contains,维生素C
醋椒鸭架汤,contains,维生素E
醋椒鸭架汤,contains,钙
醋椒鸭架汤,contains,磷
醋椒鸭架汤,contains,钾
醋椒鸭架汤,contains,钠
醋椒鸭架汤,contains,镁
醋椒鸭架汤,contains,铁
醋椒鸭架汤,contains,锌
醋椒鸭架汤,contains,硒
醋椒鸭架汤,contains,铜
醋椒鸭架汤,contains,锰
海带焖鲫鱼,contains,维生素B
海带焖鲫鱼,contains,蛋白质
海带焖鲫鱼,contains,脂肪
海带焖鲫鱼,contains,泛酸
海带焖鲫鱼,contains,碳水化合物
海带焖鲫鱼,contains,叶酸
海带焖鲫鱼,contains,膳食纤维
海带焖鲫鱼,contains,胆固醇
海带焖鲫鱼,contains,维生素A
海带焖鲫鱼,contains,维生素K
海带焖鲫鱼,contains,胡萝卜素
海带焖鲫鱼,contains,硫胺素
海带焖鲫鱼,contains,核黄素
海带焖鲫鱼,contains,尼克酸
海带焖鲫鱼,contains,维生素C
海带焖鲫鱼,contains,维生素E
海带焖鲫鱼,contains,钙
海带焖鲫鱼,contains,磷
海带焖鲫鱼,contains,钾
海带焖鲫鱼,contains,钠
海带焖鲫鱼,contains,碘
海带焖鲫鱼,contains,镁
海带焖鲫鱼,contains,铁
海带焖鲫鱼,contains,锌
海带焖鲫鱼,contains,硒
海带焖鲫鱼,contains,铜
海带焖鲫鱼,contains,锰
苋菜小鱼粥,contains,维生素B
苋菜小鱼粥,contains,蛋白质
苋菜小鱼粥,contains,维生素B
苋菜小鱼粥,contains,脂肪
苋菜小鱼粥,contains,泛酸
苋菜小鱼粥,contains,碳水化合物
苋菜小鱼粥,contains,叶酸
苋菜小鱼粥,contains,膳食纤维
苋菜小鱼粥,contains,生物素
苋菜小鱼粥,contains,胆固醇
苋菜小鱼粥,contains,维生素A
苋菜小鱼粥,contains,胡萝卜素
苋菜小鱼粥,contains,硫胺素
苋菜小鱼粥,contains,核黄素
苋菜小鱼粥,contains,尼克酸
苋菜小鱼粥,contains,维生素C
苋菜小鱼粥,contains,维生素E
苋菜小鱼粥,contains,钙
苋菜小鱼粥,contains,磷
苋菜小鱼粥,contains,钾
苋菜小鱼粥,contains,钠
苋菜小鱼粥,contains,碘
苋菜小鱼粥,contains,镁
苋菜小鱼粥,contains,铁
苋菜小鱼粥,contains,锌
苋菜小鱼粥,contains,硒
苋菜小鱼粥,contains,铜
苋菜小鱼粥,contains,锰
倍稀粥,contains,维生素B
倍稀粥,contains,蛋白质
倍稀粥,contains,维生素B
倍稀粥,contains,脂肪
倍稀粥,contains,泛酸
倍稀粥,contains,碳水化合物
倍稀粥,contains,叶酸
倍稀粥,contains,膳食纤维
倍稀粥,contains,生物素
倍稀粥,contains,硫胺素
倍稀粥,contains,核黄素
倍稀粥,contains,尼克酸
倍稀粥,contains,维生素C
倍稀粥,contains,维生素E
倍稀粥,contains,钙
倍稀粥,contains,磷
倍稀粥,contains,钾
倍稀粥,contains,钠
倍稀粥,contains,碘
倍稀粥,contains,镁
倍稀粥,contains,铁
倍稀粥,contains,锌
倍稀粥,contains,硒
倍稀粥,contains,铜
杭式牛肉羹,contains,维生素B
杭式牛肉羹,contains,蛋白质
杭式牛肉羹,contains,脂肪
杭式牛肉羹,contains,泛酸
杭式牛肉羹,contains,碳水化合物
杭式牛肉羹,contains,叶酸
杭式牛肉羹,contains,膳食纤维
杭式牛肉羹,contains,胆固醇
杭式牛肉羹,contains,维生素A
杭式牛肉羹,contains,维生素K
杭式牛肉羹,contains,胡萝卜素
杭式牛肉羹,contains,硫胺素
杭式牛肉羹,contains,核黄素
杭式牛肉羹,contains,尼克酸
杭式牛肉羹,contains,维生素C
杭式牛肉羹,contains,维生素E
杭式牛肉羹,contains,钙
杭式牛肉羹,contains,磷
杭式牛肉羹,contains,钾
杭式牛肉羹,contains,钠
杭式牛肉羹,contains,碘
杭式牛肉羹,contains,镁
杭式牛肉羹,contains,铁
杭式牛肉羹,contains,锌
杭式牛肉羹,contains,硒
杭式牛肉羹,contains,铜
杭式牛肉羹,contains,锰
坚果丝瓜液,contains,蛋白质
坚果丝瓜液,contains,脂肪
坚果丝瓜液,contains,泛酸
坚果丝瓜液,contains,碳水化合物
坚果丝瓜液,contains,膳食纤维
坚果丝瓜液,contains,维生素A
坚果丝瓜液,contains,胡萝卜素
坚果丝瓜液,contains,硫胺素
坚果丝瓜液,contains,核黄素
坚果丝瓜液,contains,尼克酸
坚果丝瓜液,contains,维生素C
坚果丝瓜液,contains,维生素E
坚果丝瓜液,contains,钙
坚果丝瓜液,contains,磷
坚果丝瓜液,contains,钾
坚果丝瓜液,contains,钠
坚果丝瓜液,contains,镁
坚果丝瓜液,contains,铁
坚果丝瓜液,contains,锌
坚果丝瓜液,contains,硒
坚果丝瓜液,contains,铜
坚果丝瓜液,contains,锰
火腿土豆泥,contains,维生素B
火腿土豆泥,contains,蛋白质
火腿土豆泥,contains,脂肪
火腿土豆泥,contains,泛酸
火腿土豆泥,contains,碳水化合物
火腿土豆泥,contains,叶酸
火腿土豆泥,contains,膳食纤维
火腿土豆泥,contains,胆固醇
火腿土豆泥,contains,维生素A
火腿土豆泥,contains,胡萝卜素
火腿土豆泥,contains,硫胺素
火腿土豆泥,contains,核黄素
火腿土豆泥,contains,尼克酸
火腿土豆泥,contains,维生素C
火腿土豆泥,contains,维生素E
火腿土豆泥,contains,钙
火腿土豆泥,contains,磷
火腿土豆泥,contains,钾
火腿土豆泥,contains,钠
火腿土豆泥,contains,碘
火腿土豆泥,contains,镁
火腿土豆泥,contains,铁
火腿土豆泥,contains,锌
火腿土豆泥,contains,硒
火腿土豆泥,contains,铜
火腿土豆泥,contains,锰
小米烙饼,contains,维生素B
小米烙饼,contains,蛋白质
小米烙饼,contains,脂肪
小米烙饼,contains,泛酸
小米烙饼,contains,碳水化合物
小米烙饼,contains,叶酸
小米烙饼,contains,膳食纤维
小米烙饼,contains,维生素A
小米烙饼,contains,维生素K
小米烙饼,contains,胡萝卜素
小米烙饼,contains,硫胺素
小米烙饼,contains,核黄素
小米烙饼,contains,尼克酸
小米烙饼,contains,维生素C
小米烙饼,contains,维生素E
小米烙饼,contains,钙
小米烙饼,contains,磷
小米烙饼,contains,钾
小米烙饼,contains,钠
小米烙饼,contains,碘
小米烙饼,contains,镁
小米烙饼,contains,铁
小米烙饼,contains,锌
小米烙饼,contains,硒
小米烙饼,contains,铜
小米烙饼,contains,锰
荔枝红枣粥,contains,蛋白质
荔枝红枣粥,contains,脂肪
荔枝红枣粥,contains,碳水化合物
荔枝红枣粥,contains,膳食纤维
荔枝红枣粥,contains,维生素A
荔枝红枣粥,contains,胡萝卜素
荔枝红枣粥,contains,硫胺素
荔枝红枣粥,contains,核黄素
荔枝红枣粥,contains,尼克酸
荔枝红枣粥,contains,维生素C
荔枝红枣粥,contains,维生素E
荔枝红枣粥,contains,钙
荔枝红枣粥,contains,磷
荔枝红枣粥,contains,钾
荔枝红枣粥,contains,钠
荔枝红枣粥,contains,镁
荔枝红枣粥,contains,铁
荔枝红枣粥,contains,锌
荔枝红枣粥,contains,硒
荔枝红枣粥,contains,铜
荔枝红枣粥,contains,锰
荔枝粥,contains,蛋白质
荔枝粥,contains,脂肪
荔枝粥,contains,碳水化合物
荔枝粥,contains,膳食纤维
荔枝粥,contains,维生素A
荔枝粥,contains,胡萝卜素
荔枝粥,contains,硫胺素
荔枝粥,contains,核黄素
荔枝粥,contains,尼克酸
荔枝粥,contains,维生素C
荔枝粥,contains,维生素E
荔枝粥,contains,钙
荔枝粥,contains,磷
荔枝粥,contains,钾
荔枝粥,contains,钠
荔枝粥,contains,镁
荔枝粥,contains,铁
荔枝粥,contains,锌
荔枝粥,contains,硒
荔枝粥,contains,铜
荔枝粥,contains,锰
茭白肉丝面,contains,维生素B
茭白肉丝面,contains,蛋白质
茭白肉丝面,contains,脂肪
茭白肉丝面,contains,泛酸
茭白肉丝面,contains,碳水化合物
茭白肉丝面,contains,叶酸
茭白肉丝面,contains,膳食纤维
茭白肉丝面,contains,胆固醇
茭白肉丝面,contains,维生素A
茭白肉丝面,contains,维生素K
茭白肉丝面,contains,胡萝卜素
茭白肉丝面,contains,硫胺素
茭白肉丝面,contains,核黄素
茭白肉丝面,contains,尼克酸
茭白肉丝面,contains,维生素C
茭白肉丝面,contains,维生素E
茭白肉丝面,contains,钙
茭白肉丝面,contains,磷
茭白肉丝面,contains,钾
