sentence,relation,head,head_offset,tail,tail_offset
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,田螺,18,荞麦,39
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,田螺,18,鹌鹑肉,42
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,田螺,18,牛肉,46
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,杏仁,21,驴肉,24
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,杏仁,21,羊肝,27
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,杏仁,21,香菜,30
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,杏仁,21,甲鱼,33
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,杏仁,21,菱角,36
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,杏仁,21,荞麦,39
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,杏仁,21,鹌鹑肉,42
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,杏仁,21,牛肉,46
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,驴肉,24,羊肝,27
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,驴肉,24,香菜,30
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,驴肉,24,甲鱼,33
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,驴肉,24,菱角,36
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,驴肉,24,荞麦,39
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,驴肉,24,鹌鹑肉,42
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,驴肉,24,牛肉,46
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,羊肝,27,香菜,30
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,羊肝,27,甲鱼,33
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,羊肝,27,菱角,36
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,羊肝,27,荞麦,39
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,羊肝,27,鹌鹑肉,42
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,羊肝,27,牛肉,46
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,香菜,30,甲鱼,33
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,香菜,30,菱角,36
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,香菜,30,荞麦,39
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,香菜,30,鹌鹑肉,42
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,香菜,30,牛肉,46
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,甲鱼,33,菱角,36
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,甲鱼,33,荞麦,39
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,甲鱼,33,鹌鹑肉,42
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,甲鱼,33,牛肉,46
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,菱角,36,荞麦,39
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,菱角,36,鹌鹑肉,42
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,菱角,36,牛肉,46
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,荞麦,39,鹌鹑肉,42
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,荞麦,39,牛肉,46
猪肉不宜与乌梅、虾、鲫鱼、虾、鸽肉、田螺、杏仁、驴肉、羊肝、香菜、甲鱼、菱角、荞麦、鹌鹑肉、牛肉同食,忌搭配,鹌鹑肉,42,牛肉,46
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,鸭肉,0,兔肉,4
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,鸭肉,0,杨梅,7
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,鸭肉,0,核桃,10
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,鸭肉,0,鳖,13
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,鸭肉,0,木耳,15
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,鸭肉,0,胡桃,18
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,鸭肉,0,大蒜,21
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,鸭肉,0,荞麦,24
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,兔肉,4,杨梅,7
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,兔肉,4,核桃,10
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,兔肉,4,鳖,13
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,兔肉,4,木耳,15
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,兔肉,4,胡桃,18
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,兔肉,4,大蒜,21
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,兔肉,4,荞麦,24
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,杨梅,7,核桃,10
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,杨梅,7,鳖,13
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,杨梅,7,木耳,15
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,杨梅,7,胡桃,18
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,杨梅,7,大蒜,21
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,杨梅,7,荞麦,24
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,核桃,10,鳖,13
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,核桃,10,木耳,15
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,核桃,10,胡桃,18
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,核桃,10,大蒜,21
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,核桃,10,荞麦,24
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,鳖,13,木耳,15
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,鳖,13,胡桃,18
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,鳖,13,大蒜,21
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,鳖,13,荞麦,24
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,木耳,15,胡桃,18
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,木耳,15,大蒜,21
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,木耳,15,荞麦,24
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,胡桃,18,大蒜,21
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,胡桃,18,荞麦,24
鸭肉忌与兔肉、杨梅、核桃、鳖、木耳、胡桃、大蒜、荞麦同食,忌搭配,大蒜,21,荞麦,24
带鱼忌用牛油、羊油煎炸；,忌搭配,带鱼,0,牛油,4
带鱼忌用牛油、羊油煎炸；,忌搭配,带鱼,0,羊油,7
带鱼忌用牛油、羊油煎炸；,忌搭配,牛油,4,羊油,7
带鱼不可与甘草、荆芥同食,忌搭配,带鱼,0,甘草,5
带鱼不可与甘草、荆芥同食,忌搭配,带鱼,0,荆芥,8
带鱼不可与甘草、荆芥同食,忌搭配,甘草,5,荆芥,8
豆腐忌于蜂蜜、茭白、竹笋、猪肝同食,忌搭配,豆腐,0,蜂蜜,4
豆腐忌于蜂蜜、茭白、竹笋、猪肝同食,忌搭配,豆腐,0,茭白,7
豆腐忌于蜂蜜、茭白、竹笋、猪肝同食,忌搭配,豆腐,0,竹笋,10
豆腐忌于蜂蜜、茭白、竹笋、猪肝同食,忌搭配,豆腐,0,猪肝,13
豆腐忌于蜂蜜、茭白、竹笋、猪肝同食,忌搭配,蜂蜜,4,茭白,7
豆腐忌于蜂蜜、茭白、竹笋、猪肝同食,忌搭配,蜂蜜,4,竹笋,10
豆腐忌于蜂蜜、茭白、竹笋、猪肝同食,忌搭配,蜂蜜,4,猪肝,13
豆腐忌于蜂蜜、茭白、竹笋、猪肝同食,忌搭配,茭白,7,竹笋,10
豆腐忌于蜂蜜、茭白、竹笋、猪肝同食,忌搭配,茭白,7,猪肝,13
豆腐忌于蜂蜜、茭白、竹笋、猪肝同食,忌搭配,竹笋,10,猪肝,13
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鸡胸肉,0,野鸡,5
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鸡胸肉,0,甲鱼,8
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鸡胸肉,0,芥末,11
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鸡胸肉,0,鲤鱼,14
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鸡胸肉,0,鲫鱼,17
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鸡胸肉,0,兔肉,20
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鸡胸肉,0,李子,23
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鸡胸肉,0,虾,26
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鸡胸肉,0,芝麻,28
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鸡胸肉,0,菊花,31
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鸡胸肉,0,葱,35
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,野鸡,5,甲鱼,8
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,野鸡,5,芥末,11
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,野鸡,5,鲤鱼,14
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,野鸡,5,鲫鱼,17
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,野鸡,5,兔肉,20
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,野鸡,5,李子,23
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,野鸡,5,虾,26
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,野鸡,5,芝麻,28
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,野鸡,5,菊花,31
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,野鸡,5,葱,35
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,甲鱼,8,芥末,11
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,甲鱼,8,鲤鱼,14
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,甲鱼,8,鲫鱼,17
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,甲鱼,8,兔肉,20
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,甲鱼,8,李子,23
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,甲鱼,8,虾,26
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,甲鱼,8,芝麻,28
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,甲鱼,8,菊花,31
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,甲鱼,8,葱,35
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,芥末,11,鲤鱼,14
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,芥末,11,鲫鱼,17
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,芥末,11,兔肉,20
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,芥末,11,李子,23
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,芥末,11,虾,26
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,芥末,11,芝麻,28
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,芥末,11,菊花,31
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,芥末,11,葱,35
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鲤鱼,14,鲫鱼,17
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鲤鱼,14,兔肉,20
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鲤鱼,14,李子,23
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鲤鱼,14,虾,26
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鲤鱼,14,芝麻,28
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鲤鱼,14,菊花,31
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鲤鱼,14,葱,35
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鲫鱼,17,兔肉,20
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鲫鱼,17,李子,23
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鲫鱼,17,虾,26
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鲫鱼,17,芝麻,28
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鲫鱼,17,菊花,31
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,鲫鱼,17,葱,35
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,兔肉,20,李子,23
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,兔肉,20,虾,26
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,兔肉,20,芝麻,28
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,兔肉,20,菊花,31
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,兔肉,20,葱,35
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,李子,23,虾,26
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,李子,23,芝麻,28
鸡胸肉忌与野鸡、甲鱼、芥末、鲤鱼、鲫鱼、兔肉、李子、虾、芝麻、菊花以及葱等一同食用；,忌搭配,李子,23,菊花,31
